date,basedate,tmax
1932-05-28,48359,76
1932-05-29,48360,67
1932-05-30,48361,74
1932-05-31,48362,80
1932-06-01,48363,87
1932-06-02,48364,87
1932-06-03,48365,86
1932-06-04,48366,90
1932-06-05,48367,91
1932-06-06,48368,89
1932-06-07,48369,85
1932-06-08,48370,74
1932-06-09,48371,81
1932-06-10,48372,83
1932-06-11,48373,77
1932-06-12,48374,60
1932-06-13,48375,72
1932-06-14,48376,86
1932-06-15,48377,86
1932-06-16,48378,79
1932-06-17,48379,82
1932-06-18,48380,69
1932-06-19,48381,70
1932-06-20,48382,74
1932-06-21,48383,89
1932-06-22,48384,91
1932-06-23,48385,80
1932-06-24,48386,81
1932-06-25,48387,93
1932-06-26,48388,89
1932-06-27,48389,91
1932-06-28,48390,89
1932-06-29,48391,85
1932-06-30,48392,91
1932-07-01,48393,93
1932-07-02,48394,73
1932-07-03,48395,83
1932-07-04,48396,77
1932-07-05,48397,82
1932-07-06,48398,78
1932-07-07,48399,90
1932-07-08,48400,81
1932-07-09,48401,85
1932-07-10,48402,89
1932-07-11,48403,88
1932-07-12,48404,87
1932-07-13,48405,95
1932-07-14,48406,94
1932-07-15,48407,81
1932-07-16,48408,94
1932-07-17,48409,93
1932-07-18,48410,87
1932-07-19,48411,95
1932-07-20,48412,96
1932-07-21,48413,94
1932-07-22,48414,96
1932-07-23,48415,94
1932-07-24,48416,85
1932-07-25,48417,90
1932-07-26,48418,93
1932-07-27,48419,93
1932-07-28,48420,99
1932-07-29,48421,90
1932-07-30,48422,83
1932-07-31,48423,88
1932-08-01,48424,91
1932-08-02,48425,76
1932-08-03,48426,88
1932-08-04,48427,89
1932-08-05,48428,91
1932-08-06,48429,97
1932-08-07,48430,99
1932-08-08,48431,91
1932-08-09,48432,90
1932-08-10,48433,95
1932-08-11,48434,81
1932-08-12,48435,84
1932-08-13,48436,86
1932-08-14,48437,89
1932-08-15,48438,92
1932-08-16,48439,94
1932-08-17,48440,93
1932-08-18,48441,80
1932-08-19,48442,82
1932-08-20,48443,82
1932-08-21,48444,83
1932-08-22,48445,87
1932-08-23,48446,89
1932-08-24,48447,89
1932-08-25,48448,91
1932-08-26,48449,94
1932-08-27,48450,94
1932-08-28,48451,89
1932-08-29,48452,93
1932-08-30,48453,97
1932-08-31,48454,102
1932-09-01,48455,101
1932-09-02,48456,94
1932-09-03,48457,90
1932-09-04,48458,87
1932-09-05,48459,90
1932-09-06,48460,80
1932-09-07,48461,74
1932-09-08,48462,78
1932-09-09,48463,85
1932-09-10,48464,78
1932-09-11,48465,81
1932-09-12,48466,83
1932-09-13,48467,87
1932-09-14,48468,85
1932-09-15,48469,78
1932-09-16,48470,89
1932-09-17,48471,78
1932-09-18,48472,80
1932-09-19,48473,88
1932-09-20,48474,88
1932-09-21,48475,82
1932-09-22,48476,78
1932-09-23,48477,81
1932-09-24,48478,74
1932-09-25,48479,71
1932-09-26,48480,71
1932-09-27,48481,76
1932-09-28,48482,75
1932-09-29,48483,71
1932-09-30,48484,71
1932-10-01,48485,78
1932-10-02,48486,80
1932-10-03,48487,84
1932-10-04,48488,71
1932-10-05,48489,73
1932-10-06,48490,57
1932-10-07,48491,62
1932-10-08,48492,76
1932-10-09,48493,75
1932-10-10,48494,77
1932-10-11,48495,54
1932-10-12,48496,60
1932-10-13,48497,52
1932-10-14,48498,56
1932-10-15,48499,67
1932-10-16,48500,61
1932-10-17,48501,62
1932-10-18,48502,65
1932-10-19,48503,66
1932-10-20,48504,75
1932-10-21,48505,60
1932-10-22,48506,69
1932-10-23,48507,57
1932-10-24,48508,55
1932-10-25,48509,61
1932-10-26,48510,70
1932-10-27,48511,61
1932-10-28,48512,57
1932-10-29,48513,69
1932-10-30,48514,55
1932-10-31,48515,55
1932-11-01,48516,55
1932-11-02,48517,58
1932-11-03,48518,52
1932-11-04,48519,61
1932-11-05,48520,64
1932-11-06,48521,52
1932-11-07,48522,56
1932-11-08,48523,56
1932-11-09,48524,49
1932-11-10,48525,61
1932-11-11,48526,59
1932-11-12,48527,38
1932-11-13,48528,39
1932-11-14,48529,56
1932-11-15,48530,65
1932-11-16,48531,63
1932-11-17,48532,42
1932-11-18,48533,42
1932-11-19,48534,49
1932-11-20,48535,48
1932-11-21,48536,44
1932-11-22,48537,44
1932-11-23,48538,47
1932-11-24,48539,55
1932-11-25,48540,66
1932-11-26,48541,42
1932-11-27,48542,33
1932-11-28,48543,36
1932-11-29,48544,48
1932-11-30,48545,58
1932-12-01,48546,63
1932-12-02,48547,65
1932-12-03,48548,68
1932-12-04,48549,64
1932-12-05,48550,59
1932-12-06,48551,68
1932-12-07,48552,65
1932-12-08,48553,39
1932-12-09,48554,45
1932-12-10,48555,26
1932-12-11,48556,30
1932-12-12,48557,45
1932-12-13,48558,39
1932-12-14,48559,40
1932-12-15,48560,33
1932-12-16,48561,19
1932-12-17,48562,23
1932-12-18,48563,32
1932-12-19,48564,34
1932-12-20,48565,43
1932-12-21,48566,47
1932-12-22,48567,54
1932-12-23,48568,52
1932-12-24,48569,57
1932-12-25,48570,70
1932-12-26,48571,47
1932-12-27,48572,38
1932-12-28,48573,42
1932-12-29,48574,38
1932-12-30,48575,63
1932-12-31,48576,60
1933-01-01,48577,39
1933-01-02,48578,52
1933-01-03,48579,50
1933-01-04,48580,59
1933-01-05,48581,52
1933-01-06,48582,56
1933-01-07,48583,65
1933-01-08,48584,48
1933-01-09,48585,40
1933-01-10,48586,52
1933-01-11,48587,60
1933-01-12,48588,34
1933-01-13,48589,31
1933-01-14,48590,32
1933-01-15,48591,43
1933-01-16,48592,54
1933-01-17,48593,60
1933-01-18,48594,48
1933-01-19,48595,71
1933-01-20,48596,59
1933-01-21,48597,50
1933-01-22,48598,66
1933-01-23,48599,61
1933-01-24,48600,51
1933-01-25,48601,43
1933-01-26,48602,50
1933-01-27,48603,37
1933-01-28,48604,38
1933-01-29,48605,34
1933-01-30,48606,44
1933-01-31,48607,53
1933-02-01,48608,49
1933-02-02,48609,59
1933-02-03,48610,45
1933-02-04,48611,33
1933-02-05,48612,21
1933-02-06,48613,38
1933-02-07,48614,54
1933-02-08,48615,61
1933-02-09,48616,24
1933-02-10,48617,32
1933-02-11,48618,35
1933-02-12,48619,32
1933-02-13,48620,41
1933-02-14,48621,45
1933-02-15,48622,38
1933-02-16,48623,46
1933-02-17,48624,48
1933-02-18,48625,53
1933-02-19,48626,49
1933-02-20,48627,55
1933-02-21,48628,49
1933-02-22,48629,56
1933-02-23,48630,63
1933-02-24,48631,69
1933-02-25,48632,51
1933-02-26,48633,38
1933-02-27,48634,44
1933-02-28,48635,53
1933-03-01,48636,48
1933-03-02,48637,42
1933-03-03,48638,44
1933-03-04,48639,43
1933-03-05,48640,46
1933-03-06,48641,55
1933-03-07,48642,46
1933-03-08,48643,51
1933-03-09,48644,52
1933-03-10,48645,28
1933-03-11,48646,39
1933-03-12,48647,53
1933-03-13,48648,65
1933-03-14,48649,75
1933-03-15,48650,50
1933-03-16,48651,50
1933-03-17,48652,70
1933-03-18,48653,51
1933-03-19,48654,41
1933-03-20,48655,42
1933-03-21,48656,51
1933-03-22,48657,49
1933-03-23,48658,36
1933-03-24,48659,42
1933-03-25,48660,39
1933-03-26,48661,43
1933-03-27,48662,53
1933-03-28,48663,54
1933-03-29,48664,53
1933-03-30,48665,60
1933-03-31,48666,59
1933-04-01,48667,66
1933-04-02,48668,71
1933-04-03,48669,63
1933-04-04,48670,52
1933-04-05,48671,64
1933-04-06,48672,71
1933-04-07,48673,52
1933-04-08,48674,68
1933-04-09,48675,73
1933-04-10,48676,73
1933-04-11,48677,48
1933-04-12,48678,57
1933-04-13,48679,64
1933-04-14,48680,69
1933-04-15,48681,61
1933-04-16,48682,61
1933-04-17,48683,74
1933-04-18,48684,71
1933-04-19,48685,56
1933-04-20,48686,45
1933-04-21,48687,60
1933-04-22,48688,64
1933-04-23,48689,59
1933-04-24,48690,76
1933-04-25,48691,71
1933-04-26,48692,57
1933-04-27,48693,62
1933-04-28,48694,73
1933-04-29,48695,84
1933-04-30,48696,76
1933-05-01,48697,82
1933-05-02,48698,82
1933-05-03,48699,70
1933-05-04,48700,69
1933-05-05,48701,52
1933-05-06,48702,54
1933-05-07,48703,68
1933-05-08,48704,55
1933-05-09,48705,61
1933-05-10,48706,80
1933-05-11,48707,60
1933-05-12,48708,69
1933-05-13,48709,84
1933-05-14,48710,79
1933-05-15,48711,77
1933-05-16,48712,74
1933-05-17,48713,72
1933-05-18,48714,79
1933-05-19,48715,83
1933-05-20,48716,91
1933-05-21,48717,80
1933-05-22,48718,76
1933-05-23,48719,83
1933-05-24,48720,90
1933-05-25,48721,84
1933-05-26,48722,88
1933-05-27,48723,85
1933-05-28,48724,80
1933-05-29,48725,84
1933-05-30,48726,72
1933-05-31,48727,73
1933-06-01,48728,71
1933-06-02,48729,74
1933-06-03,48730,91
1933-06-04,48731,88
1933-06-05,48732,90
1933-06-06,48733,88
1933-06-07,48734,92
1933-06-08,48735,96
1933-06-09,48736,98
1933-06-10,48737,84
1933-06-11,48738,94
1933-06-12,48739,95
1933-06-13,48740,70
1933-06-14,48741,65
1933-06-15,48742,73
1933-06-16,48743,68
1933-06-17,48744,82
1933-06-18,48745,78
1933-06-19,48746,90
1933-06-20,48747,95
1933-06-21,48748,98
1933-06-22,48749,91
1933-06-23,48750,87
1933-06-24,48751,88
1933-06-25,48752,84
1933-06-26,48753,84
1933-06-27,48754,87
1933-06-28,48755,87
1933-06-29,48756,92
1933-06-30,48757,98
1933-07-01,48758,98
1933-07-02,48759,89
1933-07-03,48760,78
1933-07-04,48761,81
1933-07-05,48762,86
1933-07-06,48763,88
1933-07-07,48764,92
1933-07-08,48765,92
1933-07-09,48766,85
1933-07-10,48767,83
1933-07-11,48768,81
1933-07-12,48769,79
1933-07-13,48770,79
1933-07-14,48771,74
1933-07-15,48772,87
1933-07-16,48773,87
1933-07-17,48774,84
1933-07-18,48775,86
1933-07-19,48776,90
1933-07-20,48777,92
1933-07-21,48778,91
1933-07-22,48779,94
1933-07-23,48780,96
1933-07-24,48781,98
1933-07-25,48782,88
1933-07-26,48783,69
1933-07-27,48784,80
1933-07-28,48785,83
1933-07-29,48786,92
1933-07-30,48787,93
1933-07-31,48788,96
1933-08-01,48789,98
1933-08-02,48790,97
1933-08-03,48791,92
1933-08-04,48792,78
1933-08-05,48793,83
1933-08-06,48794,85
1933-08-07,48795,86
1933-08-08,48796,90
1933-08-09,48797,91
1933-08-10,48798,75
1933-08-11,48799,80
1933-08-12,48800,91
1933-08-13,48801,94
1933-08-14,48802,82
1933-08-15,48803,84
1933-08-16,48804,83
1933-08-17,48805,85
1933-08-18,48806,89
1933-08-19,48807,88
1933-08-20,48808,81
1933-08-21,48809,76
1933-08-22,48810,69
1933-08-23,48811,74
1933-08-24,48812,82
1933-08-25,48813,91
1933-08-26,48814,93
1933-08-27,48815,92
1933-08-28,48816,86
1933-08-29,48817,79
1933-08-30,48818,77
1933-08-31,48819,67
1933-09-01,48820,81
1933-09-02,48821,86
1933-09-03,48822,87
1933-09-04,48823,77
1933-09-05,48824,82
1933-09-06,48825,89
1933-09-07,48826,95
1933-09-08,48827,93
1933-09-09,48828,92
1933-09-10,48829,85
1933-09-11,48830,77
1933-09-12,48831,65
1933-09-13,48832,68
1933-09-14,48833,78
1933-09-15,48834,58
1933-09-16,48835,69
1933-09-17,48836,85
1933-09-18,48837,80
1933-09-19,48838,83
1933-09-20,48839,82
1933-09-21,48840,68
1933-09-22,48841,74
1933-09-23,48842,87
1933-09-24,48843,90
1933-09-25,48844,92
1933-09-26,48845,89
1933-09-27,48846,87
1933-09-28,48847,81
1933-09-29,48848,77
1933-09-30,48849,81
1933-10-01,48850,90
1933-10-02,48851,70
1933-10-03,48852,66
1933-10-04,48853,67
1933-10-05,48854,68
1933-10-06,48855,70
1933-10-07,48856,76
1933-10-08,48857,74
1933-10-09,48858,69
1933-10-10,48859,65
1933-10-11,48860,72
1933-10-12,48861,77
1933-10-13,48862,59
1933-10-14,48863,61
1933-10-15,48864,70
1933-10-16,48865,71
1933-10-17,48866,68
1933-10-18,48867,62
1933-10-19,48868,60
1933-10-20,48869,72
1933-10-21,48870,65
1933-10-22,48871,80
1933-10-23,48872,54
1933-10-24,48873,60
1933-10-25,48874,49
1933-10-26,48875,52
1933-10-27,48876,63
1933-10-28,48877,58
1933-10-29,48878,64
1933-10-30,48879,79
1933-10-31,48880,81
1933-11-01,48881,76
1933-11-02,48882,76
1933-11-03,48883,75
1933-11-04,48884,54
1933-11-05,48885,38
1933-11-06,48886,47
1933-11-07,48887,46
1933-11-08,48888,41
1933-11-09,48889,49
1933-11-10,48890,41
1933-11-11,48891,54
1933-11-12,48892,51
1933-11-13,48893,52
1933-11-14,48894,43
1933-11-15,48895,31
1933-11-16,48896,30
1933-11-17,48897,46
1933-11-18,48898,49
1933-11-19,48899,49
1933-11-20,48900,62
1933-11-21,48901,60
1933-11-22,48902,67
1933-11-23,48903,47
1933-11-24,48904,47
1933-11-25,48905,56
1933-11-26,48906,52
1933-11-27,48907,53
1933-11-28,48908,68
1933-11-29,48909,66
1933-11-30,48910,72
1933-12-01,48911,51
1933-12-02,48912,56
1933-12-03,48913,61
1933-12-04,48914,58
1933-12-05,48915,57
1933-12-06,48916,52
1933-12-07,48917,46
1933-12-08,48918,60
1933-12-09,48919,36
1933-12-10,48920,38
1933-12-11,48921,38
1933-12-12,48922,23
1933-12-13,48923,27
1933-12-14,48924,33
1933-12-15,48925,54
1933-12-16,48926,55
1933-12-17,48927,59
1933-12-18,48928,52
1933-12-19,48929,47
1933-12-20,48930,47
1933-12-21,48931,48
1933-12-22,48932,65
1933-12-23,48933,66
1933-12-24,48934,69
1933-12-25,48935,38
1933-12-26,48936,36
1933-12-27,48937,22
1933-12-28,48938,36
1933-12-29,48939,14
1933-12-30,48940,32
1933-12-31,48941,55
1934-01-01,48942,63
1934-01-02,48943,39
1934-01-03,48944,37
1934-01-04,48945,36
1934-01-05,48946,44
1934-01-06,48947,57
1934-01-07,48948,53
1934-01-08,48949,49
1934-01-09,48950,43
1934-01-10,48951,43
1934-01-11,48952,50
1934-01-12,48953,38
1934-01-13,48954,50
1934-01-14,48955,39
1934-01-15,48956,48
1934-01-16,48957,49
1934-01-17,48958,37
1934-01-18,48959,39
1934-01-19,48960,50
1934-01-20,48961,54
1934-01-21,48962,55
1934-01-22,48963,46
1934-01-23,48964,52
1934-01-24,48965,47
1934-01-25,48966,67
1934-01-26,48967,55
1934-01-27,48968,61
1934-01-28,48969,67
1934-01-29,48970,12
1934-01-30,48971,17
1934-01-31,48972,37
1934-02-01,48973,37
1934-02-02,48974,30
1934-02-03,48975,34
1934-02-04,48976,45
1934-02-05,48977,30
1934-02-06,48978,32
1934-02-07,48979,41
1934-02-08,48980,22
1934-02-09,48981,14
1934-02-10,48982,29
1934-02-11,48983,36
1934-02-12,48984,43
1934-02-13,48985,30
1934-02-14,48986,41
1934-02-15,48987,62
1934-02-16,48988,19
1934-02-17,48989,34
1934-02-18,48990,47
1934-02-19,48991,37
1934-02-20,48992,27
1934-02-21,48993,45
1934-02-22,48994,54
1934-02-23,48995,31
1934-02-24,48996,24
1934-02-25,48997,17
1934-02-26,48998,27
1934-02-27,48999,21
1934-02-28,49000,29
1934-03-01,49001,38
1934-03-02,49002,52
1934-03-03,49003,62
1934-03-04,49004,66
1934-03-05,49005,67
1934-03-06,49006,53
1934-03-07,49007,40
1934-03-08,49008,35
1934-03-09,49009,43
1934-03-10,49010,27
1934-03-11,49011,31
1934-03-12,49012,39
1934-03-13,49013,63
1934-03-14,49014,48
1934-03-15,49015,48
1934-03-16,49016,62
1934-03-17,49017,74
1934-03-18,49018,72
1934-03-19,49019,35
1934-03-20,49020,54
1934-03-21,49021,71
1934-03-22,49022,41
1934-03-23,49023,21
1934-03-24,49024,28
1934-03-25,49025,44
1934-03-26,49026,50
1934-03-27,49027,65
1934-03-28,49028,49
1934-03-29,49029,61
1934-03-30,49030,64
1934-03-31,49031,50
1934-04-01,49032,80
1934-04-02,49033,83
1934-04-03,49034,77
1934-04-04,49035,69
1934-04-05,49036,53
1934-04-06,49037,71
1934-04-07,49038,69
1934-04-08,49039,71
1934-04-09,49040,67
1934-04-10,49041,77
1934-04-11,49042,60
1934-04-12,49043,44
1934-04-13,49044,49
1934-04-14,49045,52
1934-04-15,49046,68
1934-04-16,49047,66
1934-04-17,49048,56
1934-04-18,49049,71
1934-04-19,49050,69
1934-04-20,49051,59
1934-04-21,49052,54
1934-04-22,49053,64
1934-04-23,49054,74
1934-04-24,49055,78
1934-04-25,49056,50
1934-04-26,49057,63
1934-04-27,49058,55
1934-04-28,49059,58
1934-04-29,49060,66
1934-04-30,49061,69
1934-05-01,49062,74
1934-05-02,49063,69
1934-05-03,49064,62
1934-05-04,49065,79
1934-05-05,49066,87
1934-05-06,49067,88
1934-05-07,49068,88
1934-05-08,49069,75
1934-05-09,49070,81
1934-05-10,49071,89
1934-05-11,49072,73
1934-05-12,49073,68
1934-05-13,49074,81
1934-05-14,49075,83
1934-05-15,49076,58
1934-05-16,49077,65
1934-05-17,49078,69
1934-05-18,49079,89
1934-05-19,49080,85
1934-05-20,49081,84
1934-05-21,49082,93
1934-05-22,49083,88
1934-05-23,49084,75
1934-05-24,49085,76
1934-05-25,49086,61
1934-05-26,49087,63
1934-05-27,49088,65
1934-05-28,49089,75
1934-05-29,49090,68
1934-05-30,49091,78
1934-05-31,49092,83
1934-06-01,49093,84
1934-06-02,49094,88
1934-06-03,49095,87
1934-06-04,49096,88
1934-06-05,49097,87
1934-06-06,49098,87
1934-06-07,49099,85
1934-06-08,49100,68
1934-06-09,49101,79
1934-06-10,49102,83
1934-06-11,49103,86
1934-06-12,49104,77
1934-06-13,49105,83
1934-06-14,49106,83
1934-06-15,49107,91
1934-06-16,49108,94
1934-06-17,49109,85
1934-06-18,49110,91
1934-06-19,49111,81
1934-06-20,49112,90
1934-06-21,49113,94
1934-06-22,49114,95
1934-06-23,49115,88
1934-06-24,49116,90
1934-06-25,49117,92
1934-06-26,49118,91
1934-06-27,49119,92
1934-06-28,49120,95
1934-06-29,49121,104
1934-06-30,49122,99
1934-07-01,49123,87
1934-07-02,49124,92
1934-07-03,49125,94
1934-07-04,49126,93
1934-07-05,49127,96
1934-07-06,49128,94
1934-07-07,49129,94
1934-07-08,49130,83
1934-07-09,49131,84
1934-07-10,49132,79
1934-07-11,49133,83
1934-07-12,49134,86
1934-07-13,49135,91
1934-07-14,49136,89
1934-07-15,49137,96
1934-07-16,49138,92
1934-07-17,49139,85
1934-07-18,49140,89
1934-07-19,49141,97
1934-07-20,49142,96
1934-07-21,49143,102
1934-07-22,49144,93
1934-07-23,49145,91
1934-07-24,49146,89
1934-07-25,49147,103
1934-07-26,49148,100
1934-07-27,49149,97
1934-07-28,49150,90
1934-07-29,49151,75
1934-07-30,49152,91
1934-07-31,49153,90
1934-08-01,49154,87
1934-08-02,49155,83
1934-08-03,49156,91
1934-08-04,49157,88
1934-08-05,49158,85
1934-08-06,49159,83
1934-08-07,49160,86
1934-08-08,49161,86
1934-08-09,49162,79
1934-08-10,49163,90
1934-08-11,49164,89
1934-08-12,49165,82
1934-08-13,49166,72
1934-08-14,49167,92
1934-08-15,49168,94
1934-08-16,49169,70
1934-08-17,49170,81
1934-08-18,49171,78
1934-08-19,49172,86
1934-08-20,49173,83
1934-08-21,49174,75
1934-08-22,49175,88
1934-08-23,49176,82
1934-08-24,49177,89
1934-08-25,49178,82
1934-08-26,49179,79
1934-08-27,49180,82
1934-08-28,49181,79
1934-08-29,49182,74
1934-08-30,49183,74
1934-08-31,49184,75
1934-09-01,49185,76
1934-09-02,49186,79
1934-09-03,49187,72
1934-09-04,49188,87
1934-09-05,49189,77
1934-09-06,49190,82
1934-09-07,49191,68
1934-09-08,49192,79
1934-09-09,49193,86
1934-09-10,49194,86
1934-09-11,49195,87
1934-09-12,49196,79
1934-09-13,49197,70
1934-09-14,49198,82
1934-09-15,49199,84
1934-09-16,49200,78
1934-09-17,49201,74
1934-09-18,49202,71
1934-09-19,49203,78
1934-09-20,49204,79
1934-09-21,49205,72
1934-09-22,49206,79
1934-09-23,49207,78
1934-09-24,49208,85
1934-09-25,49209,77
1934-09-26,49210,79
1934-09-27,49211,87
1934-09-28,49212,76
1934-09-29,49213,77
1934-09-30,49214,72
1934-10-01,49215,64
1934-10-02,49216,67
1934-10-03,49217,72
1934-10-04,49218,68
1934-10-05,49219,58
1934-10-06,49220,71
1934-10-07,49221,71
1934-10-08,49222,78
1934-10-09,49223,79
1934-10-10,49224,61
1934-10-11,49225,81
1934-10-12,49226,67
1934-10-13,49227,56
1934-10-14,49228,60
1934-10-15,49229,76
1934-10-16,49230,79
1934-10-17,49231,75
1934-10-18,49232,75
1934-10-19,49233,64
1934-10-20,49234,68
1934-10-21,49235,77
1934-10-22,49236,75
1934-10-23,49237,67
1934-10-24,49238,64
1934-10-25,49239,70
1934-10-26,49240,65
1934-10-27,49241,59
1934-10-28,49242,47
1934-10-29,49243,57
1934-10-30,49244,58
1934-10-31,49245,65
1934-11-01,49246,51
1934-11-02,49247,53
1934-11-03,49248,60
1934-11-04,49249,76
1934-11-05,49250,68
1934-11-06,49251,56
1934-11-07,49252,67
1934-11-08,49253,63
1934-11-09,49254,51
1934-11-10,49255,49
1934-11-11,49256,46
1934-11-12,49257,42
1934-11-13,49258,57
1934-11-14,49259,41
1934-11-15,49260,53
1934-11-16,49261,63
1934-11-17,49262,67
1934-11-18,49263,73
1934-11-19,49264,77
1934-11-20,49265,73
1934-11-21,49266,58
1934-11-22,49267,67
1934-11-23,49268,62
1934-11-24,49269,43
1934-11-25,49270,47
1934-11-26,49271,41
1934-11-27,49272,48
1934-11-28,49273,56
1934-11-29,49274,60
1934-11-30,49275,65
1934-12-01,49276,55
1934-12-02,49277,53
1934-12-03,49278,47
1934-12-04,49279,51
1934-12-05,49280,47
1934-12-06,49281,52
1934-12-07,49282,30
1934-12-08,49283,31
1934-12-09,49284,29
1934-12-10,49285,20
1934-12-11,49286,23
1934-12-12,49287,35
1934-12-13,49288,41
1934-12-14,49289,43
1934-12-15,49290,46
1934-12-16,49291,52
1934-12-17,49292,42
1934-12-18,49293,44
1934-12-19,49294,42
1934-12-20,49295,41
1934-12-21,49296,43
1934-12-22,49297,48
1934-12-23,49298,46
1934-12-24,49299,42
1934-12-25,49300,47
1934-12-26,49301,56
1934-12-27,49302,40
1934-12-28,49303,69
1934-12-29,49304,69
1934-12-30,49305,48
1934-12-31,49306,40
1935-01-01,49307,40
1935-01-02,49308,48
1935-01-03,49309,59
1935-01-04,49310,31
1935-01-05,49311,43
1935-01-06,49312,43
1935-01-07,49313,51
1935-01-08,49314,55
1935-01-09,49315,54
1935-01-10,49316,61
1935-01-11,49317,46
1935-01-12,49318,44
1935-01-13,49319,49
1935-01-14,49320,36
1935-01-15,49321,41
1935-01-16,49322,33
1935-01-17,49323,56
1935-01-18,49324,38
1935-01-19,49325,30
1935-01-20,49326,34
1935-01-21,49327,47
1935-01-22,49328,34
1935-01-23,49329,25
1935-01-24,49330,17
1935-01-25,49331,26
1935-01-26,49332,33
1935-01-27,49333,21
1935-01-28,49334,22
1935-01-29,49335,36
1935-01-30,49336,22
1935-01-31,49337,26
1935-02-01,49338,31
1935-02-02,49339,48
1935-02-03,49340,45
1935-02-04,49341,34
1935-02-05,49342,35
1935-02-06,49343,23
1935-02-07,49344,26
1935-02-08,49345,38
1935-02-09,49346,54
1935-02-10,49347,41
1935-02-11,49348,37
1935-02-12,49349,44
1935-02-13,49350,39
1935-02-14,49351,41
1935-02-15,49352,64
1935-02-16,49353,54
1935-02-17,49354,43
1935-02-18,49355,46
1935-02-19,49356,47
1935-02-20,49357,42
1935-02-21,49358,43
1935-02-22,49359,36
1935-02-23,49360,38
1935-02-24,49361,57
1935-02-25,49362,67
1935-02-26,49363,41
1935-02-27,49364,25
1935-02-28,49365,38
1935-03-01,49366,54
1935-03-02,49367,64
1935-03-03,49368,62
1935-03-04,49369,51
1935-03-05,49370,64
1935-03-06,49371,75
1935-03-09,49374,44
1935-03-10,49375,54
1935-03-11,49376,62
1935-03-12,49377,53
1935-03-14,49379,44
1935-03-15,49380,64
1935-03-16,49381,82
1935-03-17,49382,61
1935-03-18,49383,48
1935-03-19,49384,53
1935-03-20,49385,65
1935-03-21,49386,76
1935-03-22,49387,66
1935-03-23,49388,65
1935-03-24,49389,69
1935-03-25,49390,45
1935-03-26,49391,58
1935-03-27,49392,67
1935-03-28,49393,55
1935-03-29,49394,63
1935-03-30,49395,73
1935-03-31,49396,38
1935-04-01,49397,54
1935-04-02,49398,67
1935-04-03,49399,54
1935-04-04,49400,50
1935-04-05,49401,53
1935-04-06,49402,41
1935-04-07,49403,43
1935-04-08,49404,36
1935-04-09,49405,42
1935-04-10,49406,49
1935-04-11,49407,54
1935-04-12,49408,45
1935-04-13,49409,52
1935-04-14,49410,59
1935-04-15,49411,62
1935-04-16,49412,38
1935-04-17,49413,53
1935-04-18,49414,65
1935-04-19,49415,72
1935-04-20,49416,73
1935-04-21,49417,56
1935-04-22,49418,63
1935-04-23,49419,65
1935-04-24,49420,72
1935-04-25,49421,76
1935-04-26,49422,75
1935-04-27,49423,89
1935-04-28,49424,81
1935-04-29,49425,80
1935-04-30,49426,65
1935-05-01,49427,67
1935-05-02,49428,54
1935-05-03,49429,54
1935-05-04,49430,54
1935-05-05,49431,56
1935-05-06,49432,62
1935-05-07,49433,76
1935-05-08,49434,66
1935-05-09,49435,72
1935-05-10,49436,80
1935-05-11,49437,78
1935-05-12,49438,74
1935-05-13,49439,69
1935-05-14,49440,73
1935-05-15,49441,66
1935-05-16,49442,57
1935-05-17,49443,74
1935-05-18,49444,71
1935-05-19,49445,77
